LRF
u,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70
NMI,0.9334657862316877,0.938697416084558,0.8475530910440705,0.7299931365119356,0.5594382943581465,0.3396780497252494,0.2074127058755791,0.12710965880229672,0.07823152375583789
time,57.146169376373294,57.21840965747833,58.52824728488922,57.72241635322571,59.42111866474151,59.116460061073305,57.77687952518463,58.41167418956756,61.15067031383514

network,karate,football,polblogs
time,0.8360121250152588,1.259856939315796,97.94756722450256
